,Date,Average USD,Primary Sales USD,Primary Sales,Secondary Sales USD,Secondary Sales,Sales USD,Number of Sales,Unique Buyers,Unique Sellers,Active Market Wallets
0,2017-06-22,,0.0,0,0.0,0,0.0,0,0,0,0.0
1,2017-06-23,53.7,0.0,0,1020.3,19,1020.3,19,8,2,8.0
2,2017-06-24,56.53,0.0,0,2261.14,40,2261.14,40,13,11,21.0
3,2017-06-25,52.43,0.0,0,2778.69,53,2778.69,53,18,15,28.0
4,2017-06-26,47.81,0.0,0,3203.32,67,3203.32,67,20,19,34.0
5,2017-06-27,52.96,0.0,0,5296.23,100,5296.23,100,22,27,44.0
6,2017-06-28,56.9,0.0,0,6543.49,115,6543.49,115,23,28,46.0
7,2017-06-29,57.05,0.0,0,8729.21,153,8729.21,153,28,29,49.0
8,2017-06-30,59.98,0.0,0,10437.36,174,10437.36,174,32,29,53.0
9,2017-07-01,73.79,0.0,0,13578.16,184,13578.16,184,32,31,55.0
10,2017-07-02,76.76,0.0,0,16502.77,215,16502.77,215,33,32,57.0
11,2017-07-03,89.3,0.0,0,23752.56,266,23752.56,266,35,34,59.0
12,2017-07-04,115.0,0.0,0,37258.49,324,37258.49,324,38,34,62.0
13,2017-07-05,114.32,0.0,0,39098.78,342,39098.78,342,38,34,62.0
14,2017-07-06,126.36,0.0,0,46120.95,365,46120.95,365,40,37,64.0
15,2017-07-07,132.35,0.0,0,53203.46,402,53203.46,402,40,40,65.0
16,2017-07-08,130.63,0.0,0,56431.34,432,56431.34,432,41,41,67.0
17,2017-07-09,129.28,0.0,0,57400.45,444,57400.45,444,43,42,70.0
18,2017-07-10,135.16,0.0,0,62310.5,461,62310.5,461,46,43,74.0
19,2017-07-11,134.96,0.0,0,68019.87,504,68019.87,504,47,45,76.0
20,2017-07-12,133.97,0.0,0,69798.6,521,69798.6,521,49,48,81.0
21,2017-07-13,136.05,0.0,0,75099.57,552,75099.57,552,51,51,86.0
22,2017-07-14,135.15,0.0,0,75547.97,559,75547.97,559,53,52,87.0
23,2017-07-15,134.92,0.0,0,76097.66,564,76097.66,564,55,52,88.0
24,2017-07-16,134.77,0.0,0,76416.85,567,76416.85,567,57,52,90.0
25,2017-07-17,136.13,0.0,0,77869.05,572,77869.05,572,57,54,91.0
26,2017-07-18,134.2,0.0,0,80790.72,602,80790.72,602,59,54,93.0
27,2017-07-19,133.06,0.0,0,84227.47,633,84227.47,633,60,54,93.0
28,2017-07-20,132.39,0.0,0,86580.18,654,86580.18,654,60,55,93.0
29,2017-07-21,131.43,0.0,0,88715.19,675,88715.19,675,61,56,95.0
30,2017-07-22,130.47,0.0,0,89759.95,688,89759.95,688,62,57,96.0
31,2017-07-23,129.94,0.0,0,90181.65,694,90181.65,694,63,57,97.0
32,2017-07-24,128.78,0.0,0,91308.47,709,91308.47,709,65,57,99.0
33,2017-07-25,129.82,0.0,0,93077.94,717,93077.94,717,67,57,101.0
34,2017-07-26,129.35,0.0,0,93392.45,722,93392.45,722,68,57,102.0
35,2017-07-27,129.15,0.0,0,93504.21,724,93504.21,724,69,57,103.0
36,2017-07-28,128.78,0.0,0,93878.21,729,93878.21,729,70,57,104.0
37,2017-07-29,128.74,0.0,0,94885.01,737,94885.01,737,71,57,105.0
38,2017-07-30,127.97,0.0,0,96364.0,753,96364.0,753,71,58,105.0
39,2017-07-31,127.92,0.0,0,96577.45,755,96577.45,755,71,59,106.0
40,2017-08-01,127.72,0.0,0,96686.45,757,96686.45,757,71,59,106.0
41,2017-08-02,128.25,0.0,0,97212.19,758,97212.19,758,71,59,106.0
42,2017-08-03,130.7,0.0,0,101812.09,779,101812.09,779,73,60,109.0
43,2017-08-04,130.7,0.0,0,101812.09,779,101812.09,779,73,60,109.0
44,2017-08-05,132.31,0.0,0,103331.02,781,103331.02,781,74,60,110.0
45,2017-08-06,132.31,0.0,0,103331.02,781,103331.02,781,74,60,110.0
46,2017-08-07,132.23,0.0,0,103407.54,782,103407.54,782,74,60,110.0
47,2017-08-08,132.66,0.0,0,104405.14,787,104405.14,787,76,60,112.0
48,2017-08-09,132.5,0.0,0,104672.5,790,104672.5,790,76,60,112.0
49,2017-08-10,132.39,0.0,0,104853.54,792,104853.54,792,76,60,112.0
50,2017-08-11,131.89,0.0,0,105512.91,800,105512.91,800,78,60,114.0
51,2017-08-12,130.42,0.0,0,106551.43,817,106551.43,817,80,60,116.0
52,2017-08-13,130.29,0.0,0,107356.72,824,107356.72,824,81,60,117.0
53,2017-08-14,130.42,0.0,0,107860.59,827,107860.59,827,83,61,118.0
54,2017-08-15,130.11,0.0,0,108121.48,831,108121.48,831,83,61,118.0
55,2017-08-16,130.05,0.0,0,108331.51,833,108331.51,833,83,61,118.0
56,2017-08-17,129.92,0.0,0,108481.79,835,108481.79,835,83,61,118.0
57,2017-08-18,129.87,0.0,0,108570.63,836,108570.63,836,83,61,118.0
58,2017-08-19,129.86,0.0,0,108689.28,837,108689.28,837,83,62,119.0
59,2017-08-20,129.89,0.0,0,108851.62,838,108851.62,838,83,62,119.0
60,2017-08-21,129.6,0.0,0,109644.24,846,109644.24,846,83,63,120.0
61,2017-08-22,129.55,0.0,0,109731.65,847,109731.65,847,83,63,120.0
62,2017-08-23,129.43,0.0,0,109886.87,849,109886.87,849,84,63,121.0
63,2017-08-24,129.43,0.0,0,109886.87,849,109886.87,849,84,63,121.0
64,2017-08-25,129.28,0.0,0,110143.51,852,110143.51,852,85,63,122.0
65,2017-08-26,129.24,0.0,0,110242.47,853,110242.47,853,85,63,122.0
66,2017-08-27,129.24,0.0,0,110242.47,853,110242.47,853,85,63,122.0
67,2017-08-28,129.22,0.0,0,111388.32,862,111388.32,862,87,64,124.0
68,2017-08-29,129.18,0.0,0,111480.02,863,111480.02,863,87,64,124.0
69,2017-08-30,129.08,0.0,0,111654.32,865,111654.32,865,87,65,125.0
70,2017-08-31,129.05,0.0,0,111757.71,866,111757.71,866,87,65,125.0
71,2017-09-01,128.89,0.0,0,112263.82,871,112263.82,871,87,65,125.0
72,2017-09-02,128.53,0.0,0,112333.1,874,112333.1,874,88,65,126.0
73,2017-09-03,128.53,0.0,0,112333.1,874,112333.1,874,88,65,126.0
74,2017-09-04,128.45,0.0,0,112647.8,877,112647.8,877,89,66,128.0
75,2017-09-05,128.45,0.0,0,112647.8,877,112647.8,877,89,66,128.0
76,2017-09-06,128.45,0.0,0,112647.8,877,112647.8,877,89,66,128.0
77,2017-09-07,128.45,0.0,0,112647.8,877,112647.8,877,89,66,128.0
78,2017-09-08,128.39,0.0,0,112723.92,878,112723.92,878,90,66,129.0
79,2017-09-09,128.39,0.0,0,112723.92,878,112723.92,878,90,66,129.0
80,2017-09-10,128.18,0.0,0,112925.94,881,112925.94,881,90,66,129.0
81,2017-09-11,128.05,0.0,0,113065.28,883,113065.28,883,90,66,129.0
82,2017-09-12,127.85,0.0,0,113146.65,885,113146.65,885,90,66,129.0
83,2017-09-13,127.85,0.0,0,113146.65,885,113146.65,885,90,66,129.0
84,2017-09-14,127.85,0.0,0,113146.65,885,113146.65,885,90,66,129.0
85,2017-09-15,127.85,0.0,0,113146.65,885,113146.65,885,90,66,129.0
86,2017-09-16,127.79,0.0,0,113217.64,886,113217.64,886,90,66,129.0
87,2017-09-17,127.65,0.0,0,113351.36,888,113351.36,888,91,66,130.0
88,2017-09-18,127.58,0.0,0,113414.71,889,113414.71,889,92,66,131.0
89,2017-09-19,127.43,0.0,0,113793.31,893,113793.31,893,92,67,132.0
90,2017-09-20,127.42,0.0,0,114166.06,896,114166.06,896,92,67,132.0
91,2017-09-21,127.08,0.0,0,114374.6,900,114374.6,900,94,67,134.0
92,2017-09-22,127.02,0.0,0,114445.74,901,114445.74,901,94,67,134.0
93,2017-09-23,126.73,0.0,0,114689.31,905,114689.31,905,95,67,135.0
94,2017-09-24,126.65,0.0,0,114745.45,906,114745.45,906,95,67,135.0
95,2017-09-25,126.65,0.0,0,114745.45,906,114745.45,906,95,67,135.0
96,2017-09-26,126.65,0.0,0,114745.45,906,114745.45,906,95,67,135.0
97,2017-09-27,126.56,0.0,0,115168.46,910,115168.46,910,96,67,136.0
98,2017-09-28,126.46,0.0,0,115204.66,911,115204.66,911,96,68,137.0
99,2017-09-29,125.84,0.0,0,115519.01,918,115519.01,918,96,69,137.0
100,2017-09-30,124.65,0.0,0,115679.53,928,115679.53,928,96,69,137.0
101,2017-10-01,125.0,0.0,0,116129.05,929,116129.05,929,96,70,138.0
102,2017-10-02,125.0,0.0,0,116129.05,929,116129.05,929,96,70,138.0
103,2017-10-03,125.0,0.0,0,116129.05,929,116129.05,929,96,70,138.0
104,2017-10-04,124.93,0.0,0,116187.65,930,116187.65,930,96,70,138.0
105,2017-10-05,124.93,0.0,0,116187.65,930,116187.65,930,96,70,138.0
106,2017-10-06,124.93,0.0,0,116187.65,930,116187.65,930,96,70,138.0
107,2017-10-07,124.93,0.0,0,116187.65,930,116187.65,930,96,70,138.0
108,2017-10-08,124.9,0.0,0,116280.69,931,116280.69,931,96,70,138.0
109,2017-10-09,124.79,0.0,0,116307.32,932,116307.32,932,96,70,138.0
110,2017-10-10,124.79,0.0,0,116307.32,932,116307.32,932,96,70,138.0
111,2017-10-11,124.73,0.0,0,116374.04,933,116374.04,933,96,70,138.0
112,2017-10-12,124.64,0.0,0,116413.3,934,116413.3,934,96,70,138.0
113,2017-10-13,124.49,0.0,0,116768.15,938,116768.15,938,98,70,140.0
114,2017-10-14,124.23,0.0,0,117023.01,942,117023.01,942,98,70,140.0
115,2017-10-15,124.02,0.0,0,117200.76,945,117200.76,945,98,70,140.0
116,2017-10-16,123.95,0.0,0,117380.03,947,117380.03,947,98,70,140.0
117,2017-10-17,123.95,0.0,0,117380.03,947,117380.03,947,98,70,140.0
118,2017-10-18,123.95,0.0,0,117380.03,947,117380.03,947,98,70,140.0
119,2017-10-19,123.85,0.0,0,117407.79,948,117407.79,948,98,70,140.0
120,2017-10-20,123.82,0.0,0,117504.54,949,117504.54,949,99,70,141.0
121,2017-10-21,123.77,0.0,0,117582.72,950,117582.72,950,99,70,141.0
122,2017-10-22,123.77,0.0,0,117582.72,950,117582.72,950,99,70,141.0
123,2017-10-23,123.77,0.0,0,117582.72,950,117582.72,950,99,70,141.0
124,2017-10-24,123.77,0.0,0,117582.72,950,117582.72,950,99,70,141.0
125,2017-10-25,123.69,0.0,0,117627.5,951,117627.5,951,99,70,141.0
126,2017-10-26,123.07,0.0,0,117896.42,958,117896.42,958,99,70,141.0
127,2017-10-27,122.48,0.0,0,118075.17,964,118075.17,964,99,70,141.0
128,2017-10-28,121.91,0.0,0,118253.05,970,118253.05,970,99,70,141.0
129,2017-10-29,121.81,0.0,0,118274.31,971,118274.31,971,99,70,141.0
130,2017-10-30,121.65,0.0,0,118491.75,974,118491.75,974,100,70,142.0
131,2017-10-31,121.14,0.0,0,118713.34,980,118713.34,980,101,70,143.0
132,2017-11-01,120.76,0.0,0,118824.42,984,118824.42,984,101,71,144.0
133,2017-11-02,120.5,0.0,0,118936.38,987,118936.38,987,103,71,146.0
134,2017-11-03,120.5,0.0,0,118936.38,987,118936.38,987,103,71,146.0
135,2017-11-04,120.23,0.0,0,119023.37,990,119023.37,990,104,71,147.0
136,2017-11-05,120.23,0.0,0,119023.37,990,119023.37,990,104,71,147.0
137,2017-11-06,120.23,0.0,0,119023.37,990,119023.37,990,104,71,147.0
138,2017-11-07,120.37,0.0,0,119289.08,991,119289.08,991,105,71,148.0
139,2017-11-08,120.37,0.0,0,119289.08,991,119289.08,991,105,71,148.0
140,2017-11-09,120.28,0.0,0,119437.35,993,119437.35,993,105,71,148.0
141,2017-11-10,120.28,0.0,0,119437.35,993,119437.35,993,105,71,148.0
142,2017-11-11,120.28,0.0,0,119437.35,993,119437.35,993,105,71,148.0
143,2017-11-12,120.25,0.0,0,119528.46,994,119528.46,994,105,71,148.0
144,2017-11-13,120.07,0.0,0,119591.53,996,119591.53,996,107,71,150.0
145,2017-11-14,120.02,0.0,0,119659.31,997,119659.31,997,107,71,150.0
146,2017-11-15,119.92,0.0,0,119796.37,999,119796.37,999,108,71,151.0
147,2017-11-16,119.92,0.0,0,119796.37,999,119796.37,999,108,71,151.0
148,2017-11-17,119.92,0.0,0,119796.37,999,119796.37,999,108,71,151.0
149,2017-11-18,119.92,0.0,0,119796.37,999,119796.37,999,108,71,151.0
150,2017-11-19,119.83,0.0,0,119831.72,1000,119831.72,1000,109,71,152.0
151,2017-11-20,119.5,0.0,0,119978.03,1004,119978.03,1004,112,71,155.0
152,2017-11-21,108.49,315.88,100,120002.79,1009,120318.66,1109,139,84,184.0
153,2017-11-22,103.38,627.91,141,120425.82,1030,121053.73,1171,145,96,190.0
154,2017-11-23,60.44,2560.58,869,121397.09,1182,123957.67,2051,194,114,240.0
155,2017-11-24,25.55,5012.07,3482,126433.56,1662,131445.63,5144,272,152,318.0
156,2017-11-25,18.65,6007.2,5319,127794.81,1854,133802.01,7173,296,163,342.0
157,2017-11-26,16.17,7061.89,6436,129091.76,1984,136153.65,8420,302,170,348.0
158,2017-11-27,14.72,7648.14,7250,130508.67,2138,138156.8,9388,320,181,366.0
159,2017-11-28,13.01,9235.05,8306,133647.92,2675,142882.97,10981,444,205,489.0
160,2017-11-29,10.55,25016.37,11909,147572.66,4457,172589.03,16366,813,381,863.0
161,2017-11-30,8.0,35419.52,18188,160982.07,6351,196401.59,24539,1083,533,1139.0
162,2017-12-01,7.18,54761.41,23913,177601.6,8459,232363.01,32372,1466,658,1526.0
163,2017-12-02,10.92,263234.58,32639,232742.87,12799,495977.46,45438,2201,925,2264.0
164,2017-12-03,20.71,883283.01,48353,653890.17,25858,1537173.18,74211,4818,2240,4905.0
165,2017-12-04,35.15,1346693.44,71757,2627743.3,41316,3974436.74,113073,8565,4029,8683.0
166,2017-12-05,40.66,1930448.96,97396,4370926.5,57584,6301375.46,154980,13189,5504,13332.0
167,2017-12-06,43.81,2329915.02,117739,5902613.24,70162,8232528.26,187901,16645,6202,16758.0
168,2017-12-07,44.36,2600457.46,139612,7405749.9,85979,10006207.35,225591,20768,7478,21070.0
169,2017-12-08,44.85,2972907.42,166419,9162454.65,104162,12135362.07,270581,25155,9044,25506.0
170,2017-12-09,43.55,3635382.53,196995,10347505.74,124116,13982888.27,321111,29306,10654,29619.0
171,2017-12-10,41.2,4106657.95,229038,11282646.08,144530,15389304.03,373568,33054,11993,33407.0
172,2017-12-11,39.3,4498101.25,257030,12032491.13,163569,16530592.39,420599,36493,13693,36716.0
173,2017-12-12,37.88,4822208.77,281483,12549883.56,177117,17372092.34,458600,38679,14557,39035.0
174,2017-12-13,36.88,5035011.46,298648,12970398.29,189598,18005409.75,488246,40950,15387,41248.0
175,2017-12-14,35.84,5260883.4,318964,13359089.62,200611,18619973.02,519575,42735,16502,43086.0
176,2017-12-15,35.16,5486130.39,333711,13591642.79,208875,19077773.18,542586,44144,17004,44488.0
177,2017-12-16,35.3,6181509.21,352480,13935737.96,217373,20117247.17,569853,45589,17382,45936.0
178,2017-12-17,35.19,6621028.4,366390,14181303.58,224697,20802331.98,591087,46780,17898,47105.0
179,2017-12-18,34.91,6952101.19,378369,14360140.2,232037,21312241.39,610406,48027,18626,48379.0
180,2017-12-19,34.82,7278173.36,387637,14472528.87,236983,21750702.23,624620,48810,19063,49082.0
181,2017-12-20,35.08,7964502.43,397550,14664493.35,247565,22628995.78,645115,49615,20137,49991.0
182,2017-12-21,35.92,8947734.87,407996,14794737.31,252955,23742472.17,660951,50364,20768,50747.0
183,2017-12-22,37.99,10842674.02,420707,14890906.33,256661,25733580.35,677368,51123,21101,51465.0
184,2017-12-23,40.37,12972259.25,431425,14965834.46,260669,27938093.72,692094,51915,21305,52301.0
185,2017-12-24,41.89,14493548.82,440251,15028856.61,264592,29522405.43,704843,52626,21555,53019.0
186,2017-12-25,43.96,16329284.96,446941,15089761.88,267779,31419046.84,714720,53072,21736,53456.0
187,2017-12-26,44.86,17256423.87,451901,15158495.95,270731,32414919.82,722632,53477,21937,53862.0
188,2017-12-27,45.19,17846859.36,457628,15218830.01,274156,33065689.37,731784,54010,21908,54420.0
189,2017-12-28,45.12,18198396.5,464240,15271874.62,277521,33470271.12,741761,54552,22086,54952.0
190,2017-12-29,45.07,18489769.03,469773,15319641.87,280451,33809410.9,750224,55071,22269,55474.0
191,2017-12-30,44.87,18602219.92,473630,15357475.27,283217,33959695.19,756847,55506,22450,55908.0
192,2017-12-31,44.71,18746024.2,477928,15400976.77,285880,34147000.97,763808,55888,22613,56289.0
193,2018-01-01,44.46,18813964.37,482524,15473909.82,288701,34287874.19,771225,56192,22744,56583.0
194,2018-01-02,44.35,18983671.71,486636,15515764.57,291247,34499436.28,777883,56561,22840,56994.0
195,2018-01-03,44.31,19095598.05,488889,15539736.98,292761,34635335.03,781650,56867,23011,57291.0
196,2018-01-04,44.24,19131182.85,490475,15563714.57,293779,34694897.43,784254,57085,23065,57519.0
197,2018-01-05,44.18,19159410.07,491655,15579085.87,294675,34738495.95,786330,57238,23134,57660.0
198,2018-01-06,44.12,19196580.23,493301,15626035.17,295908,34822615.4,789209,57528,23230,57948.0
199,2018-01-07,44.03,19235202.43,495208,15651746.66,297161,34886949.09,792369,57791,23348,58206.0
200,2018-01-08,43.96,19268286.32,496704,15678320.86,298215,34946607.19,794919,58050,23477,58461.0
201,2018-01-09,43.93,19303274.11,497812,15701048.37,298919,35004322.48,796731,58223,23531,58637.0
202,2018-01-10,43.93,19326970.11,498664,15731078.12,299433,35058048.23,798097,58337,23576,58745.0
203,2018-01-11,43.88,19359242.91,499914,15752269.14,300265,35111512.05,800179,58523,23640,58909.0
204,2018-01-12,43.82,19391133.45,501430,15784956.31,301275,35176089.77,802705,58736,23750,59139.0
205,2018-01-13,43.76,19425441.06,503056,15813601.4,302149,35239042.46,805205,58921,23821,59341.0
206,2018-01-14,43.72,19470361.21,504875,15851529.78,303126,35321890.99,808001,59147,23928,59571.0
207,2018-01-15,43.68,19500401.72,506025,15872020.84,303813,35372422.55,809838,59268,23943,59696.0
208,2018-01-16,43.64,19523792.43,507312,15904885.33,304568,35428677.76,811880,59373,23966,59804.0
209,2018-01-17,43.57,19551548.06,508786,15923967.48,305391,35475515.55,814177,59521,23998,59961.0
210,2018-01-18,43.49,19579622.5,510529,15948808.61,306378,35528431.11,816907,59768,24061,60199.0
211,2018-01-19,43.42,19612921.76,512571,15993535.43,307472,35606457.19,820043,59956,24131,60385.0
212,2018-01-20,43.44,19656624.34,514614,16107664.94,308651,35764289.28,823265,60145,24177,60577.0
213,2018-01-21,43.36,19702071.29,516555,16127634.78,309809,35829706.07,826364,60324,24277,60757.0
214,2018-01-22,43.26,19729125.98,518445,16147427.18,310967,35876553.17,829412,60468,24378,60899.0
215,2018-01-23,43.16,19754822.2,520193,16169562.17,312111,35924384.38,832304,60589,24367,61028.0
216,2018-01-24,43.08,19780607.87,521874,16191001.76,313085,35971609.63,834959,60805,24367,61226.0
217,2018-01-25,43.01,19803215.55,523270,16205728.91,313960,36008944.47,837230,60929,24369,61333.0
218,2018-01-26,42.93,19833982.43,525086,16225372.37,314929,36059354.81,840015,61051,24372,61429.0
219,2018-01-27,42.83,19864241.16,527107,16248136.09,316050,36112377.26,843157,61266,24371,61682.0
220,2018-01-28,42.78,19892673.18,528748,16290106.87,317107,36182780.05,845855,61350,24367,61777.0
221,2018-01-29,42.71,19918456.93,530235,16309181.74,318056,36227638.67,848291,61467,24334,61905.0
222,2018-01-30,42.62,19949981.62,532209,16335428.73,319091,36285410.35,851300,61592,24484,62027.0
223,2018-01-31,42.59,19982535.14,534126,16400579.66,320045,36383114.81,854171,61709,24568,62143.0
224,2018-02-01,42.53,20004492.46,535552,16412354.59,320702,36416847.05,856254,61769,24616,62205.0
225,2018-02-02,42.46,20028188.88,537153,16431839.33,321578,36460028.21,858731,61840,24647,62287.0
226,2018-02-03,42.38,20048046.82,538622,16448151.86,322445,36496198.68,861067,61925,24694,62357.0
227,2018-02-04,42.32,20067443.7,539973,16461018.86,323185,36528462.56,863158,62031,24728,62470.0
228,2018-02-05,42.24,20083756.42,541292,16474769.63,324174,36558526.05,865466,62121,24752,62559.0
229,2018-02-06,42.12,20103747.06,543489,16490802.09,325308,36594549.15,868797,62245,24785,62694.0
230,2018-02-07,42.02,20124739.8,545363,16507992.31,326369,36632732.11,871732,62374,24814,62821.0
231,2018-02-08,41.93,20143782.56,547034,16522906.74,327422,36666689.29,874456,62552,24927,63013.0
232,2018-02-09,41.85,20166464.14,548704,16548910.73,328577,36715374.87,877281,62683,25004,63138.0
233,2018-02-10,41.83,20187651.45,549962,16596207.34,329468,36783858.79,879430,62767,25075,63229.0
234,2018-02-11,41.74,20217490.86,551961,16631790.55,330858,36849281.4,882819,62859,25171,63323.0
235,2018-02-12,41.65,20248336.74,553979,16658557.33,332068,36906894.07,886047,62986,25243,63473.0
236,2018-02-13,41.59,20288147.09,556163,16713112.83,333527,37001259.92,889690,63110,25272,63592.0
237,2018-02-14,41.75,20351744.13,558934,17030538.25,336384,37382282.38,895318,63295,25536,63764.0
238,2018-02-15,42.3,20463042.43,562451,17680437.33,339283,38143479.76,901734,63402,25711,63910.0
239,2018-02-16,42.23,20546793.53,566158,17764413.26,341023,38311206.79,907181,63582,25892,64120.0
240,2018-02-17,42.21,20608080.48,568969,17865937.76,342561,38474018.24,911530,63685,25949,64231.0
241,2018-02-18,42.19,20672745.62,571530,17974772.33,344418,38647517.95,915948,63777,26029,64330.0
242,2018-02-19,42.18,20737853.08,574635,18104260.97,346304,38842114.05,920939,63925,26117,64484.0
243,2018-02-20,42.26,20810219.49,577791,18299315.84,347707,39109535.33,925498,64028,26188,64586.0
244,2018-02-21,42.17,20864945.36,580628,18337901.63,348929,39202846.99,929557,64148,26245,64713.0
245,2018-02-22,42.08,20911189.92,583355,18370983.83,350082,39282173.75,933437,64260,26366,64838.0
246,2018-02-23,42.02,20965125.71,586234,18434689.25,351381,39399814.96,937615,64351,26388,64956.0
247,2018-02-24,41.82,21042528.63,592485,18528399.16,353644,39570927.8,946129,64499,26423,65104.0
248,2018-02-25,41.55,21124345.14,599976,18571621.7,355353,39695966.84,955329,64598,26467,65199.0
249,2018-02-26,41.4,21202675.97,605225,18627298.09,356900,39829974.06,962125,64663,26493,65266.0
250,2018-02-27,41.21,21267269.2,611259,18729281.12,359329,39996550.33,970588,64856,26572,65451.0
251,2018-02-28,41.01,21345039.01,617387,18778585.02,360924,40123624.03,978311,64918,26604,65514.0
252,2018-03-01,40.85,21405684.92,622077,18814032.38,362386,40219717.31,984463,65027,26669,65629.0
253,2018-03-02,40.75,21456473.18,625259,18842746.52,363609,40299219.7,988868,65112,26717,65709.0
254,2018-03-03,40.66,21501117.13,628490,18882848.21,364821,40383965.33,993311,65139,26770,65744.0
255,2018-03-04,40.66,21671667.24,632366,18927503.82,366092,40599171.07,998458,65308,26811,65999.0
256,2018-03-05,40.62,21741730.88,635786,18992479.91,367089,40734210.79,1002875,65491,26818,66169.0
257,2018-03-06,40.58,21811812.83,638350,19042704.69,368337,40854517.52,1006687,65643,26834,66325.0
258,2018-03-07,40.56,21881825.91,641347,19139255.52,370142,41021081.43,1011489,65720,26841,66433.0
259,2018-03-08,40.39,21942489.65,646435,19180678.85,371801,41123168.49,1018236,65857,26811,66585.0
260,2018-03-09,40.24,22000762.1,651001,19212941.72,373187,41213703.81,1024188,66047,27016,66779.0
261,2018-03-10,39.98,22078280.07,659097,19232981.07,374254,41311261.14,1033351,66154,27079,66904.0
262,2018-03-11,39.87,22125966.47,662440,19251628.07,375349,41377594.54,1037789,66225,27159,66991.0
263,2018-03-12,39.75,22168714.05,665521,19278163.47,377102,41446877.52,1042623,66332,27262,67092.0
264,2018-03-13,39.67,22215928.5,668336,19294793.56,378045,41510722.06,1046381,66414,27280,67207.0
265,2018-03-14,39.56,22249367.76,671519,19318522.42,379313,41567890.18,1050832,66552,27408,67343.0
266,2018-03-15,39.45,22276245.14,674420,19332451.54,380348,41608696.68,1054768,66649,27470,67445.0
267,2018-03-16,39.38,22301086.75,676609,19355860.07,381288,41656946.82,1057897,66757,27515,67554.0
268,2018-03-17,39.29,22328863.83,679431,19380235.45,382232,41709099.28,1061663,66871,27550,67670.0
269,2018-03-18,39.22,22357309.45,681502,19391594.19,382985,41748903.64,1064487,66929,27598,67732.0
270,2018-03-19,39.15,22380849.83,683778,19420460.66,383836,41801310.49,1067614,67051,27653,67869.0
271,2018-03-20,39.24,22403799.07,685699,19613169.85,384976,42016968.92,1070675,67258,27739,68075.0
272,2018-03-21,39.36,22431344.72,687668,19845549.73,386388,42276894.45,1074056,67548,27923,68373.0
273,2018-03-22,39.37,22458386.02,689744,19958540.39,387714,42416926.41,1077458,67768,28033,68585.0
274,2018-03-23,39.52,22483083.55,691550,20226941.83,389064,42710025.39,1080614,67909,28155,68721.0
275,2018-03-24,39.52,22506884.06,693506,20321203.32,390284,42828087.39,1083790,68087,28223,68890.0
276,2018-03-25,39.39,22553414.01,698719,20389147.99,391400,42942562.01,1090119,68210,28341,69030.0
277,2018-03-26,39.37,22585762.88,700741,20453533.86,392427,43039296.75,1093168,68384,28399,69208.0
278,2018-03-27,39.34,22621400.84,702879,20523052.85,393743,43144453.69,1096622,68550,28442,69384.0
279,2018-03-28,39.38,22652346.8,705580,20682514.56,394714,43334861.35,1100294,68694,28493,69537.0
280,2018-03-29,39.33,22677303.68,708593,20746945.49,395551,43424249.17,1104144,68805,28536,69669.0
281,2018-03-30,39.32,22708271.2,713293,20930118.03,396619,43638389.23,1109912,68962,28594,69820.0
282,2018-03-31,39.28,22730243.88,715450,20987245.63,397633,43717489.5,1113083,69073,28654,69937.0
283,2018-04-01,39.24,22748079.11,717387,21043854.09,398608,43791933.2,1115995,69166,28726,70020.0
284,2018-04-02,39.18,22766110.49,719380,21087059.45,399823,43853169.95,1119203,69270,28818,70120.0
285,2018-04-03,39.14,22787326.27,721546,21143237.08,400902,43930563.35,1122448,69421,28848,70263.0
286,2018-04-04,39.08,22806948.58,723508,21173879.26,401935,43980827.84,1125443,69509,28883,70366.0
287,2018-04-05,39.04,22823402.01,725240,21220753.16,402959,44044155.17,1128199,69646,28936,70509.0
288,2018-04-06,38.97,22845473.6,727717,21266936.74,404295,44112410.34,1132012,69828,29021,70706.0
289,2018-04-07,38.91,22858778.38,729403,21296050.54,405350,44154828.92,1134753,69920,29157,70804.0
290,2018-04-08,38.72,22888512.44,735615,21337567.14,406624,44226079.58,1142239,70095,29255,70998.0
291,2018-04-09,38.58,22912355.57,739796,21362310.15,407720,44274665.72,1147516,70286,29265,71165.0
292,2018-04-10,38.52,22935877.06,742070,21391970.83,408725,44327847.89,1150795,70415,29277,71291.0
293,2018-04-11,38.46,22956933.32,744280,21441705.35,409985,44398638.67,1154265,70580,29296,71470.0
294,2018-04-12,38.41,22977992.44,746069,21464867.48,411139,44442859.92,1157208,70658,29308,71560.0
295,2018-04-13,38.28,23009414.13,750646,21526139.6,412745,44535553.73,1163391,70822,29306,71744.0
296,2018-04-14,38.19,23038973.33,754339,21582412.78,413938,44621386.11,1168277,70987,29430,71911.0
297,2018-04-15,38.14,23062499.94,757130,21650672.25,415108,44713172.19,1172238,71114,29491,72056.0
298,2018-04-16,38.07,23090980.4,759778,21683771.61,416251,44774752.01,1176029,71198,29580,72157.0
299,2018-04-17,37.98,23122607.97,763787,21737194.33,417347,44859802.3,1181134,71225,29621,72188.0
300,2018-04-18,37.9,23147698.78,767049,21779684.2,418239,44927382.98,1185288,71309,29664,72275.0
301,2018-04-19,37.83,23175650.4,770038,21812035.62,419122,44987686.02,1189160,71424,29693,72388.0
302,2018-04-20,37.74,23204338.61,773246,21833301.68,419987,45037640.29,1193233,71583,29723,72540.0
